search_name,name,description,Vendor,category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,image,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Kosovo,Price / Kosovo,Compare At Price / Kosovo,Included / Albania,Price / Albania,Compare At Price / Albania,Included / International,Price / International,Compare At Price / International,Included / North Macedonia,Price / North Macedonia,Compare At Price / North Macedonia,Status
grirese-elektrike-sencor-sfs-1000wh-e-bardhe,"Grirëse elektrike Sencor SFS 1000WH, e bardhë","<p>Prerës elektrik i ushqimit<br>
<br>
Specifikat:<br>
<br>
Konsumi i energjisë: 100 W<br>
Përmasat: 339 x 246 x 206<br>
Disk i prerjes prej çeliku inox i ndashëm (diametri 170 mm)<br>
Çelës rrotullues për gjerësinë e prerjes pafundësisht të rregullueshme (1-15 mm)<br>
Pllakë bazë e palosshme<br>
Karrocë ushqimore e lëvizshme (167 x 179 mm) me tapa në të dy drejtimet<br>
Tabak e lëvizshme për ushqim të prerë në feta<br>
Pjesë të lëvizshme për pastrim dhe larje të lehtë (tabak e ushqimit, pllaka bazë, karrocë, disk prerës)<br>
Mbrojtës të integruar të gishtërinjve<br>
Bllok për të parandaluar sigurin për fëmijë<br>
Hapësira e ruajtjes së kabllit të energjisë<br>
Garancioni: 2 vite</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,1,deny,manual,32.5,60,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1517365.jpg?v=1709127412,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
grirese-elektrike-sencor-scb-9000wh-e-bardhe-500-ml,"Grirëse elektrike Sencor SCB 9000WH, e bardhë, 500 ml","<p><span style=""font-family:arial,helvetica,sans-serif;""><span style=""color: rgb(0, 0, 0);"">Prerës ushqimor që funksionon me bateri Sencor SCB 9000 WH, i fuqishëm pa kabllo i mundësuar nga një bateri afatëgjatë. Lehtë për t’u përdorur kudo që ju nevojitet 2 shpejtësi për prerjeje, performancë e mjaftueshme  edhe për copëtimin e mishit, frutave dhe perimeve. Sipërfaqja nga titani e thikave ndhmon për të ruajtur vitaminat. Posedon enë qelqi të qëndrueshme me vëllim 500 ml. Po ashtu operacion është i heshtur. Karikimi është me kabllo USB-C. </span></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,6,deny,manual,58.5,75,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2008911.jpg?v=1709127409,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
grirese-elektrike-sencor-scb-5100wh,Grirëse elektrike Sencor SCB 5100WH,"<p>Grirëse elektrike<br>
Thjesht ngarkoni përbërësit dhe shtypni butonin për fillimin e grirjes. I fuqishëm për copëtimin e mishit, frutave, perimeve dhe ushqimeve të tjera. Gjithashtu i përshtatshëm për përgatitjen e pureve dhe ushqimit për fëmijë</p>

<p><br>
Konsumi i energjisë: 800 W<br>
Pjatë e madhe qelqi (vëllimi 1.000 ml)<br>
4 tehe Titaniumi për të reduktuar oksidimin<br>
Dizajn kompakt dhe ergonomik<br>
Çelësi i sigurisë</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,3,deny,manual,25.9,44,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1517368.jpg?v=1709127405,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
grill-elektrik-sencor-sbg-2070ss-i-zi,"Grill elektrik Sencor SBG 2070SS, i zi","<p>Ky grill ka mudësi për përgatitje pa pasur nevojë të shtoni vaj.<br>
Pllakat për pjekje janë të sigurta për t'u larë në pjatalarëse. Po ashtu ka tregues të veçantë për funksionimin dhe ngrohjen dhe dorezë të izoluar nga nxehtësia e përshtatshme edhe për shtypjen e sanduiçeve.</p>

<p>Specifikat:</p>

<p>Mundësia e ruajtjes në një pozicion vertikal<br>
Këmbë kundër rrëshqitjes<br>
Hapësirë ruajtëse për kordonin e energjisë<br>
Fuqia hyrëse 1000 W<br>
Përmasat (Gj x L x L): 295 x 260 x 110 mm<br>
Pesha: 2.4 kg</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,3,deny,manual,34.9,49.9,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2171411.jpg?v=1709127402,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
grill-elektrik-sencor-sbg-106bk,Grill elektrik Sencor SBG 106BK,"<p>Ideale për përdorim gjatë gjithë vitit si brenda ashtu edhe në kopsht<br>
E lehtë dhe lehtësisht e lëvizshme<br>
Përmbush kërkesat e shëndetshme për pjekje në skarë (mundësi për të pjekur në skarë pa shtuar vaj)<br>
Kombinimi i 2 sipërfaqeve të ndryshme të pjekjes në skarë:<br>
• e sheshtë (për pjekjen në skarë të perimeve, vezëve, proshutës, bukës së thekur, petullave, etj.)<br>
• me shirita (për pjekjen e biftekëve, peshkut, produkteve të tymosura, etj.)<br>
Madhësia e madhe e sipërfaqes së pjekjes në skarë (47 x 31 cm)<br>
Sipërfaqe jo-ngjitëse në skarë<br>
Tabaka për heqjen e pikave të vajit (kapaciteti 350 ml)<br>
Kontroll i ndryshueshëm i temperaturës<br>
Kontroll automatik i temperaturës me dritë treguese (100 – 220 ° C)<br>
Mban funksionin e ngrohtë (60 ° C)<br>
Doreza të izoluara termikisht në të dy anët për bartje të lehtë<br>
Këmbë kundër rrëshqitjes<br>
Magazinim i lehtë (kabllo elektrike e shkëputshme me termostat)<br>
Mbrojtja nga mbinxehja (siguresa termike)<br>
Konsumi i energjisë 2300 W Fuqia<br>
Gjatësia e kordonit të rrymës: 1.0 m<br>
Përmasat pa termostat (gjerësia x thellësia x lartësia): 596 x 344 x 74 mm<br>
Përmasat me termostatin (gjerësia x thellësia x lartësia): 654 x 344 x 83 mm<br>
Pesha: 3.1 kg<br>
Tensioni dhe frekuenca: 220-240 V, 50 Hz<br>
<br>
 </p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,2,deny,manual,45.5,86,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1516860.jpg?v=1709127398,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9036-2-cope,"Gota Thermo Lamart LT9036, 2 copë","<p>Gotat e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta, do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve çarjeve sesa xhami tradicional ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:</p>

<p>Kapaciteti: 350 ml<br>
Përmasat: 10.5 cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,12,deny,manual,11.7,13.5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1543683.jpg?v=1709127395,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9033-2-cope,"Gota Thermo Lamart LT9033, 2 copë","<p>Gota e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta, do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve çarjeve sesa xhami tradicional ky është xham është rezistent edhe ndaj kimikateve.<br>
Kapaciteti: 400 ml<br>
Përmasat: 11.8 cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,9,deny,manual,15.15,17.5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1543531.jpg?v=1709127391,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9032-2-cope,"Gota Thermo Lamart LT9032, 2 copë","<p>Gotat e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta, do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve çarjeve sesa xhami tradicional ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:</p>

<p>Kapaciteti: 220 ml<br>
Përmasat1: 9.5 cm<br>
Materiali: Qelq</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,23,deny,manual,10.6,22,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2139798.jpg?v=1709127388,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9028-2-cope,"Gota Thermo Lamart LT9028, 2 copë","<p>Gota të dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve çarjeve sesa xhami tradicional ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:</p>

<p>Kapaciteti: 300 ml<br>
Përmasat: 11.5cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,12,deny,manual,11.3,14.5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1565930.jpg?v=1709127384,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9022-2-cope,"Gota Thermo Lamart LT9022, 2 copë","<p>Gotat e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta, do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësisa sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve/ çarjeve sesa xhami tradicional, ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:</p>

<p>Kapaciteti: 80 ml<br>
Përmasat: 7 cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,6,deny,manual,7.7,9.1,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1566271.jpg?v=1709127379,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9013-2-cope,"Gota Thermo Lamart LT9013, 2 copë","<p>Gotat e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta, do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve/ çarjeve sesa xhami tradicional, ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:<br>
Kapaciteti: 370 ml<br>
Përmasat: 11.8 cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,24,deny,manual,11.25,14.5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1566274.jpg?v=1709127375,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-thermo-lamart-lt9010-2-cope,"Gota Thermo Lamart LT9010, 2 copë","<p>Gotat e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta, do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve çarjeve sesa xhami tradicional ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:</p>

<p>Kapaciteti: 230 ml<br>
Përmasat: 21.7 cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,5,deny,manual,10.2,12,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1565834.jpg?v=1709127371,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
gota-caji-thermo-lamart-lt9008-2-cope,"Gota çaji Thermo Lamart LT9008, 2 copë","<p>Gotat e dyfishta borosilikate THERMO për pije të ftohta dhe të nxehta do të mbajnë temperaturën e kërkuar për një kohë të gjatë. Gotat me dizajnin më të fundit janë krejtësisht rezistente ndaj temperaturave të larta dhe të ulëta. Xhami i trashë borosilikat është më rezistent ndaj deformimit nga nxehtësia sesa qelqi konvencional dhe mund të përdoret në një furrë me mikrovalë dhe të lahet në mënyrë të sigurt në një pjatalarëse. Më rezistente ndaj gërvishtjeve çarjeve sesa xhami tradicional,  ky është xham është rezistent edhe ndaj kimikateve.</p>

<p>Specifikat:<br>
Kapaciteti: 420 ml<br>
Përmasat: 11.5 cm<br>
Materiali: Qelq</p>

<p><span style=""color: rgb(0, 0, 0); font-family: Montserrat;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,18,deny,manual,11.5,14.4,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1566277.jpg?v=1709127367,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
garuzhde-lamart-wood-lt3975-e-hirte,"Garuzhdë Lamart WOOD LT3975, e hirtë","<ul style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding-right: 0px; padding-left: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: Poppins, sans-serif;"">
	<li style=""margin: 0px; padding: 0px; box-sizing: border-box; list-style: none;""><span style=""color: rgb(67, 67, 67); font-family: Poppins, sans-serif;"">Garuzhdë najloni me dorezë druri. Reziston në temperaturat në 210 °C dhe është i sigurt për larje në pjatalarëse.</span></li>
	<li style=""margin: 0px; padding: 0px; box-sizing: border-box; list-style: none;"">
	</li>
<li style=""margin: 0px; padding: 0px; box-sizing: border-box; list-style: none;"">Ngjyra: kafe, hiri</li>
	<li style=""margin: 0px; padding: 0px; box-sizing: border-box; list-style: none;"">Gjatësia: 29 cm</li>
</ul>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: Poppins, sans-serif;""></p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: Poppins, sans-serif;""></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,11,deny,manual,4.5,8,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2184297.jpg?v=1709127364,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
garuzhde-lamart-lt3985-e-zeze,"Garuzhdë Lamart LT3985, e zezë","<p>Garuzhdë najloni me dorezë çeliku inox. Reziston në temperaturat në 210 °C dhe është i sigurt për larje në pjatalarëse.</p>

<p>Specifikat:</p>

<p>Përmasat:32 cm<br>
Materiali: SS/ najloni<br>
Ngjyra: SS/ e zezë</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,10,deny,manual,3.9,6,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1566834.jpg?v=1709127361,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
furce-elektrike-sencor-soc-1100sl-e-hirte,"Furçë elektrike Sencor SOC 1100SL, e hirtë","<p>Kjo furçë dhëmbësh nga Sencor prioritizon dhëmbët tuaj. Pastron ato pa zhurmë me anë të dridhjeve supersonike. Kjo furçë pastron dhëmbët deri në 75% më mirë se një furçë dhëmbësh tradicionale pas dy minutash. Bën 41.000 goditje në minutë dhe mund të vendosë edhe 10 mënyra shpejtësie.Ka gjithashtu një memorie të mirë, mbanë mend çdo modalitet të caktuar dhe ndizet automatikisht kur e nis. Mund të konfigurohet thjesht me një buton dhe të konfirmoj fillimin me një dritë LED. Gjatë pastrimit, paralajmëron katër herë me një pauzë të butë vibrimi për të kaluar në bllokun tjetër të gojës dhe për të ndaluar automatikisht pas dy minutash. Kokat e saj luhaten në një mënyrë specifike për t'i mbajtur gjithmonë mishrat e dhëmbëve të shëndetshëm dhe dhëmbët tuaj të pastër. Gjendja e baterisë tregohet gjithmonë me LED. Mund të rimbushet kudo dhe mund ta merrni me vete kudo. Përshtatet në kasë së bashku me dy kokat e këmbyeshme.</p>

<p>Pakoja përman:<br>
1 furçë dhëmbësh<br>
2 koka bazë<br>
1 stacion karikimi me stendë<br>
Kuti portative: Përshtatet me 1 trup furçë dhëmbësh, 2 koka furçë dhëmbësh ose 1 kokë furçë dhëmbësh dhe 1 pastë dhëmbësh.</p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,5,deny,manual,39.5,55.5,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/1697303.jpg?v=1709127356,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
furce-elektrike-per-dhembe-sencor-soc-4210bl-e-kalter-e-erret,"Furçë elektrike për dhëmbë Sencor SOC 4210BL, e kaltër e errët","<p><span style=""color: rgb(34, 34, 34); font-family: Inter, sans-serif; font-size: 16px;""></span></p>

<p>Për pastrim sa më efikas të dhëmbëve, marka Sencor ka sjellë në treg brushën elektrike SOC e cila e bën pastrimin e thellë të dhëmbëve dhe largon bakteriet e ndryshme. Brusha elektrike posedon 4 programe mbështetëse për pastrim dhe rigjenerim të dhëmbëve, shpejtësia e larjes deri në 40,000 në minutë dhe shpejtësia e lëvizjeve deri në 80,000 në minutë.""Smart Timer"" ju jep mundësinë e zgjedhjes në 4 mënyra të ndryshme të pastrimit më të mirë duke ju falenderuar teknologjisë ""Quadpacer"". Treguesi LED i statusit të baterisë, konsumi jashtëzakonisht i ulët dhe jetëgjatësia e baterisë deri në 45 ditë me pastrim të përditshëm. Doreza me formë ergonomike siguron trajtim të këndshëm dhe koka furçash të këmbyeshme.</p>

<p>Përmbajtja e paketimit: </p>

<p>1 trup furçe<br>
2 koka furçash<br>
1 karikues me induksion<br>
1 gotë karikimi <br>
1 kuti portative me lidhës USB dhe sterilizues UV</p>

<p>Furnizimi me energji: Bateri<br>
Numri i funksioneve: 4<br>
Furça në paketim: 2 copë<br>
Ngjyra: e kaltër<br>
2 vite garancion</p>

<p style=""margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding: 0px; box-sizing: border-box; color: rgb(67, 67, 67); font-family: Poppins, sans-serif;""></p>

<p><span style=""color: rgb(34, 34, 34); font-family: Inter, sans-serif; font-size: 16px;""></span></p>
",Prende,Home & Garden > Household Appliance Accessories,,,TRUE,Title,Default Title,,,,,8.59067E+12,0,shopify,3,deny,manual,59.9,101,TRUE,TRUE,8.59067E+12,https://cdn.shopify.com/s/files/1/0729/5493/7627/products/2177158.jpg?v=1709127352,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active
